Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Possession,Attendance,Captain,Formation,Referee,Match Report,Notes,Shots on target against,Saves,Save %,Clean sheets,PSxG,PSxG+/-,40+ yard GK passes completed,40+ yard GK passes attempted,40+ yard GK completion %,GK open play passes attempted,GK throws attempted,% of passes launched by GK,Average length of GK pass,Goalkicks attempted,% of goakicks launched,Average length of goalkicks,Opposition crosses into area,Penalty area crosses stopped,Penalty area crosses stopped %,Def actions outside penalty area by GK,Average distance of GK def actions,Goals,Pens scored,Pens attempted,Shots,Shots on target,Free-kick shots,Shot on target %,Goals/Shot,Goals/Shots on target,npxG,npxG/Shot,Goals-xG,np:Goals-xG,Total passes completed,Total passes attempted,Total pass %,Total distance of passes,Progressive distance of passes,Short passes completed,Short passes attempted,Short pass %,Medium passes completed,Medium passes attempted,Medium pass %,Long passes completed,Long passes attempted,Long pass %,Assists,xA,Key passes,Passes into final third,Passes into penalty area,Crosses into penalty area,Progressive passes,Live passes,Dead ball passes,Free-kick passes,Through balls,Passes under pressure,Switches,Crosses,Corners,In-swinging corners,Out-swinging corners,Straight corners,Ground passes,Low passes,High passes,Left foot passes,Right foot passes,Headed passes,Throws taken,Other body part passes,Offsides,Out of bounds passes,Intercepted passes,Blocked passes,SCA,Live pass SCA,Dead ball SCA,Dribble SCA,Shot SCA,Foul SCA,GCA,Live pass GCA,Dead ball GCA,Dribble GCA,Shot GCA,Foul GCA,Own goal GCA,Tackles attempted,Tackles won,Tackles in def 3rd,Tackles in mid 3rd,Tackles in final 3rd,Tackles won against dribbles,Tackles attempted vs dribbles,Tackle% against dribbles,# Dribbled past,Pressures,Successful pressures,Pressure success %,Pressures in def 3rd,Pressures in mid 3rd,Pressures in final 3rd,Blocks,Shots blocked,Shots on target blocked,Passes blocked,Interceptions,Clearances,Errors,Touches,Touches in def area,Touches in def 3rd,Touches in middle 3rd,Touches in final 3rd,Touches in opposition pen area,Live ball touches,Successful dribbles,Attempted dribbles,Dribble success %,#Players dribbled past,Nutmegs,Carries,Total distance of carries,Progressive distance of carries,Targets,Balls received %,Miscontrols,Dispossessed,Points taken
2020-02-01,15:00 (20:30),Matchweek 25,Sat,Away,W,3,2,Watford,2.1,0.7,55,21229.0,Gylfi Sigurðsson,4-4-2,Craig Pawson,Match Report,,2,0,0.0,0,0.5,-1.5,8,26,30.8,29,3,65.5,49.0,9,77.8,58.6,6,1,16.7,2,19.8,3,0,0,12,5,1,41.7,0.25,0.6,2.1,0.21,0.9,0.9,343,465,73.8,7154,2420,3,12,25.0,254,307,82.7,86,146,58.9,2,0.8,7,24,8,2,49,415,50,16,1,81,19,27,4,4,0,0,233,100,132,121,278,25,18,4,2,12,9,8,17,11,2,0,2,2,4,1,1,0,2,0,0,27,15,18,7,2,11,21,52.4,10,172,53,30.8,65,75,32,14,4,0,10,10,45,1,601,65,199,294,145,21,554,13,21,61.9,14,1,356,2141,1085,441,77.8,9,9,3
2020-02-08,12:30 (18:00),Matchweek 26,Sat,Home,W,3,1,Crystal Palace,2.2,1.1,47,38987.0,Séamus Coleman,4-4-2,David Coote,Match Report,,2,1,0.5,0,1.0,0.0,7,20,35.0,21,6,61.9,46.9,9,77.8,58.6,7,1,14.3,2,14.8,3,0,0,14,7,1,50.0,0.21,0.43,2.2,0.16,0.8,0.8,302,419,72.1,6506,2482,4,16,25.0,212,270,78.5,86,133,64.7,2,1.1,10,24,4,2,47,363,56,13,0,138,17,23,4,2,2,0,248,65,106,117,230,15,28,7,1,13,4,17,21,14,2,1,2,2,5,4,0,0,1,0,0,32,21,16,12,4,11,26,42.3,15,148,43,29.1,46,74,28,20,2,0,18,11,22,0,557,71,189,229,177,23,502,9,18,50.0,10,0,296,1836,954,380,79.5,13,16,3
2020-02-23,16:30 (22:00),Matchweek 27,Sun,Away,L,2,3,Arsenal,2.0,1.3,49,60296.0,Leighton Baines,4-4-2,Stuart Attwell,Match Report,,4,1,0.25,0,1.4,-1.6,3,11,27.3,30,5,33.3,36.2,6,16.7,18.8,8,0,0.0,0,11.6,2,0,0,17,5,0,29.4,0.12,0.4,2.0,0.12,0.0,0.0,404,484,83.5,8427,2712,5,21,23.8,282,307,91.9,117,156,75.0,1,0.6,7,31,6,3,46,442,42,12,1,38,12,23,3,2,0,0,346,58,80,149,285,15,17,6,1,9,6,17,19,11,1,2,4,1,1,0,0,0,1,0,0,22,8,11,6,5,4,10,40.0,6,153,45,29.4,46,65,42,14,3,0,11,15,12,0,579,77,184,278,156,27,537,6,10,60.0,6,1,407,2133,1195,473,85.4,10,11,0
2020-03-01,14:00 (19:30),Matchweek 28,Sun,Home,D,1,1,Manchester Utd,2.5,1.2,45,39374.0,Séamus Coleman,4-4-2,Chris Kavanagh,Match Report,,5,4,0.8,0,1.1,0.1,12,21,57.1,23,3,69.6,50.0,7,71.4,53.3,6,0,0.0,0,12.3,1,0,0,16,5,2,31.3,0.06,0.2,2.5,0.16,-1.5,-1.5,276,391,70.6,5942,2617,6,18,33.3,191,239,79.9,79,134,59.0,0,1.3,6,36,6,3,44,337,54,10,2,58,16,28,13,3,2,8,191,72,128,109,204,37,22,4,2,9,9,16,19,11,1,2,4,1,0,0,0,0,0,0,0,18,9,11,4,3,5,22,22.7,17,217,64,29.5,77,89,51,28,5,0,23,11,15,0,509,71,171,202,157,26,454,8,12,66.7,9,0,276,1666,844,350,78.9,16,12,1
2020-03-08,14:00 (19:30),Matchweek 29,Sun,Away,L,0,4,Chelsea,0.5,2.0,39,40694.0,Gylfi Sigurðsson,4-4-2,Kevin Friend,Match Report,,11,7,0.636,0,2.9,-1.1,5,11,45.5,29,10,34.5,34.2,4,25.0,35.8,7,1,14.3,0,13.0,0,0,0,4,2,0,50.0,0.0,0.0,0.5,0.13,-0.5,-0.5,344,433,79.4,7507,2340,4,12,33.3,233,275,84.7,107,146,73.3,0,0.5,3,20,3,0,34,400,33,8,3,45,14,14,1,0,0,0,278,67,88,97,274,18,15,12,1,7,8,10,5,3,1,1,0,0,0,0,0,0,0,0,0,18,10,8,8,2,8,33,24.2,25,284,59,20.8,94,130,60,9,2,0,7,9,13,0,524,67,184,293,86,9,492,11,18,61.1,12,1,324,1894,1044,399,86.2,15,11,0
2020-06-21,19:00 (23:30),Matchweek 30,Sun,Home,D,0,0,Liverpool,1.4,0.9,30,,Séamus Coleman,4-4-2,Mike Dean,Match Report,,3,3,1.0,1,0.4,0.4,4,24,16.7,23,3,73.9,56.3,12,58.3,45.2,7,1,14.3,1,17.8,0,0,0,9,3,0,33.3,0.0,0.0,1.4,0.17,-1.4,-1.4,185,270,68.5,3941,1675,7,14,50.0,129,162,79.6,49,94,52.1,0,0.4,5,7,3,1,22,221,49,13,1,39,8,3,1,1,0,0,130,36,104,71,139,19,22,3,2,7,2,8,13,6,3,1,2,1,0,0,0,0,0,0,0,20,12,11,9,0,4,14,28.6,10,157,44,28.0,68,70,19,18,3,0,15,12,31,0,391,82,200,155,50,10,343,9,16,56.3,10,2,180,1200,618,244,75.8,7,14,1
2020-06-24,18:00 (22:30),Matchweek 31,Wed,Away,W,1,0,Norwich City,0.9,0.4,54,,Séamus Coleman,4-4-2,Andy Madley,Match Report,,1,1,1.0,1,0.1,0.1,7,17,41.2,39,6,41.0,36.9,4,25.0,30.8,10,0,0.0,0,13.0,1,0,0,12,5,1,41.7,0.08,0.2,0.9,0.07,0.1,0.1,423,535,79.1,9005,2846,5,22,22.7,299,348,85.9,119,165,72.1,1,0.8,10,29,6,3,47,496,39,8,1,61,19,20,5,1,3,1,355,52,128,133,329,28,21,8,1,11,5,16,17,12,3,0,1,1,1,0,1,0,0,0,0,17,12,7,8,2,4,15,26.7,11,104,27,26.0,28,48,28,18,6,0,12,12,23,0,636,77,238,302,130,20,597,14,19,73.7,15,2,414,2522,1349,497,85.1,10,9,3
2020-07-01,18:00 (22:30),Matchweek 32,Wed,Home,W,2,1,Leicester City,1.2,1.6,36,,Séamus Coleman,4-4-2,David Coote,Match Report,,3,2,0.667,0,1.2,0.2,15,31,48.4,33,3,63.6,50.0,11,90.9,69.5,13,0,0.0,1,13.8,2,1,1,6,2,0,33.3,0.17,0.5,0.4,0.08,0.8,0.6,268,354,75.7,6124,2547,4,10,40.0,189,217,87.1,75,127,59.1,1,0.4,5,23,6,3,27,307,47,10,1,54,13,6,3,3,0,0,192,68,94,108,180,18,21,5,0,7,0,9,12,8,1,1,1,1,4,2,0,1,0,1,0,20,14,13,6,1,8,30,26.7,22,187,46,24.6,84,77,26,21,6,0,15,9,29,3,483,88,221,180,113,12,435,13,20,65.0,15,1,275,1752,825,342,78.4,16,12,3
2020-07-06,20:00 (00:30),Matchweek 33,Mon,Away,L,0,1,Tottenham,0.5,0.6,48,,Séamus Coleman,4-4-2,Graham Scott,Match Report,,2,2,0.5,0,0.5,0.5,1,6,16.7,16,3,31.3,33.0,9,11.1,25.6,5,0,0.0,1,16.0,0,0,0,11,3,1,27.3,0.0,0.0,0.5,0.04,-0.5,-0.5,345,434,79.5,7368,2191,9,16,56.3,226,268,84.3,110,150,73.3,0,0.2,5,31,4,0,37,385,49,15,1,70,14,22,6,5,0,1,293,58,83,107,273,14,16,4,2,8,5,12,13,7,1,2,1,2,0,0,0,0,0,0,0,10,6,8,2,0,2,14,14.3,12,149,33,22.1,59,60,30,26,5,0,21,10,24,1,547,57,172,288,115,13,499,11,14,78.6,12,1,352,2043,1120,419,82.3,9,13,0
2020-07-09,18:00 (22:30),Matchweek 34,Thu,Home,D,1,1,Southampton,1.0,2.3,39,,Séamus Coleman,4-4-2,Lee Mason,Match Report,,4,3,0.75,0,1.4,0.4,11,22,50.0,29,2,55.2,45.4,8,75.0,57.4,11,0,0.0,0,12.3,1,0,0,11,3,2,27.3,0.09,0.33,1.0,0.09,0.0,0.0,249,343,72.6,5828,2416,8,19,42.1,158,205,77.1,83,119,69.7,1,0.6,5,20,4,1,24,304,39,13,2,61,10,12,3,3,0,0,200,46,97,99,187,22,13,10,3,6,4,12,14,5,3,1,3,2,2,2,0,0,0,0,0,12,9,8,4,0,4,18,22.2,14,141,33,23.4,65,62,14,21,7,0,14,11,28,0,472,93,215,209,67,12,434,11,18,61.1,11,1,254,1453,728,319,78.1,10,6,1
2020-07-12,12:00 (16:30),Matchweek 35,Sun,Away,L,0,3,Wolves,0.3,2.4,44,,Leighton Baines,3-5-2,Anthony Taylor,Match Report,,7,5,0.7140000000000001,0,1.9,-1.1,4,8,50.0,19,6,26.3,26.4,6,50.0,44.3,4,0,0.0,0,18.3,0,0,0,6,2,0,33.3,0.0,0.0,0.3,0.05,-0.3,-0.3,383,469,81.7,7579,2290,7,19,36.8,289,324,89.2,87,126,69.0,0,0.3,6,22,4,2,30,434,35,9,1,24,17,13,2,0,2,0,333,53,83,144,286,13,14,7,0,10,3,13,12,12,0,0,0,0,0,0,0,0,0,0,0,15,9,9,6,0,4,18,22.2,14,115,30,26.1,35,59,21,11,4,0,7,14,27,0,561,74,187,313,90,13,529,5,10,50.0,7,0,363,2232,1210,449,85.3,11,7,0
2020-07-16,18:00 (22:30),Matchweek 36,Thu,Home,D,1,1,Aston Villa,0.6,1.5,55,,Séamus Coleman,4-4-2,Anthony Taylor,Match Report,,2,1,0.5,0,0.8,-0.2,8,15,53.3,28,6,50.0,43.7,9,11.1,18.7,14,1,7.1,0,11.2,1,0,0,9,1,0,11.1,0.11,1.0,0.6,0.07,0.4,0.4,404,490,82.4,9109,3197,5,13,38.5,269,304,88.5,130,173,75.1,1,0.6,8,32,8,5,41,449,41,13,0,38,29,30,5,3,1,0,313,83,94,149,288,20,12,7,0,9,1,13,15,12,1,1,0,1,2,2,0,0,0,0,0,13,9,6,7,0,3,12,25.0,9,90,23,25.6,36,37,17,13,7,0,6,12,24,0,590,94,230,261,144,22,550,5,7,71.4,6,0,423,2591,1453,444,91.0,12,13,1
2019-08-10,15:00 (19:30),Matchweek 1,Sat,Away,L,0,3,Burnley,0.8,0.7,54,19784.0,James Ward-Prowse,3-4-3,Graham Scott,Match Report,,4,1,0.25,0,1.3,-1.7,5,27,18.5,20,1,85.0,59.5,11,90.9,59.7,5,0,0.0,1,16.8,0,0,0,12,3,1,25.0,0.0,0.0,0.8,0.07,-0.8,-0.8,283,412,68.7,5414,2011,4,14,28.6,219,265,82.6,60,133,45.1,0,0.5,6,21,6,2,40,347,65,9,0,63,10,10,7,0,3,3,184,73,155,76,249,33,34,5,1,11,9,12,12,6,2,2,1,1,0,0,0,0,0,0,0,11,5,4,7,0,4,23,17.4,19,202,73,36.1,49,108,45,12,1,0,11,8,55,1,557,45,158,282,144,27,491,9,20,45.0,11,0,285,1731,939,395,71.6,11,13,0
